Link Record ID#,Campaign Type,Campaign - Initiative - Page Name,Campaign  Name - Look up,Campaign Name,Link URL,Link Domain,Original URL,Page Rank - URL,Page Rank - Domain,Anchor Text,Anchor Text Type,Inbound URL,Inbound URL Type,Link Location,Date Reported,Date T1 Sent,Link Type,Customer Name,Related Campaign,ULD,Campaign - Initiative Record ID# - Marketing Project - Page Type,Campaign - Email Marketing Actual Send Out Date
5939,RMI,Debt Payoff Calculator,TSD_DebtCalculator,TSD_DebtCalculator,http://www.chuckrd.com/tools-and-resources/financial-planningtax/financial-management/337-managing-finances-tools-to-manage-your-money,http://www.chuckrd.com,,0,0,Simple Dollar,Partial,thesimpledollar.com,Home page,Middle,06-29-2016,06-10-2016,Misc,Thesimpledollar.com,4847,y,TSD Volume,06-10-2016
5940,RMI,Debt Payoff Calculator,TSD_DebtCalculator,TSD_DebtCalculator,http://www.dearteacher.com/resources/web-sites,http://www.dearteacher.com,,0,2,www.thesimpledollar.com/category/education,URL,thesimpledollar.com,Home page,Middle,06-30-2016,06-10-2016,Misc,Thesimpledollar.com,4847,y,TSD Volume,06-10-2016
5941,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSDV2,AffordableOnlineColleges_TSDV2,http://teachingaid.org/teachers/index_teachers.html,http://teachingaid.org,,0,0,The Simple Dollar,Exact,thesimpledollar.com/affordable-online-colleges/,Internal,Middle,06-30-2016,05-12-2016,Org,Thesimpledollar.com,4739,y,TSD High Value,05-12-2016
5942,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_A,TSD_DisabiltiesCalc_A,http://www.umassmed.edu/TransitionsRTC/resources,http://www.umassmed.edu/,,0,6,The Simple Dollar Disability Benefits Guide & Calculator,MIsc,http://www.thesimpledollar.com/disability-benefits-guide/,internal,Bottom,06-30-2016,06-17-2016,Edu,thesimpledollar.com,4850,y,TSD Volume,06-16-2016
5943,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_A,TSD_DisabiltiesCalc_A,http://www.discoveringdeafworlds.org/programs/gda/internationalnetwork,http://www.discoveringdeafworlds.org/,,0,0,The Simple Dollar Disability Benefits Guide,MIsc,http://www.thesimpledollar.com/disability-benefits-guide/,internal,Bottom,06-30-2016,06-17-2016,Org,thesimpledollar.com,4850,y,TSD Volume,06-16-2016
5944,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_A,TSD_DisabiltiesCalc_A,http://www.hopiems.org/,http://www.hopiems.org/,,0,0,Social Security Disability Benefits Guide,MIsc,http://www.thesimpledollar.com/disability-benefits-guide/,Home,Middle,06-30-2016,06-17-2016,Org,thesimpledollar.com,4850,y,TSD Volume,06-16-2016
5945,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://taskca.org/weblinksresources.html,http://taskca.org/weblinksresources.html,,0,0,The Simple Dollar's Social Security Disability Benefits Guide,Misc,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Middle,07-02-2016,06-30-2016,Org,TheSimpleDollar.com,4877,y,TSD Volume,06-30-2016
5946,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSDV2,AffordableOnlineColleges_TSDV2,http://www.mnmas.org/college-career-guides,http://www.mnmas.org,,0,0,Simple Dollar,Partial,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Middle,07-02-2016,05-12-2016,.Org,Thesimpledollar.com,4739,y,TSD High Value,05-12-2016
5947,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://www.berkeleygraypanthers.mysite.com/,http://www.berkeleygraypanthers.mysite.com/,http://www.berkeleygraypanthers.mysite.com/resources_links.html,0,0,This guide,Misc,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Middle,07-02-2016,06-30-2016,Misc,Thesimpledollar.com,4877,y,TSD Volume,06-30-2016
5948,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://www.berkeleygraypanthers.mysite.com/,http://www.berkeleygraypanthers.mysite.com/,http://www.berkeleygraypanthers.mysite.com/resources_links.html,0,0,calculator,Misc,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Middle,07-02-2016,06-30-2016,Misc,Thesimpledollar.com,4877,,TSD Volume,06-30-2016
5949,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://www.capecodveterans.org/Veteran-Resources/agentType/ViewType/ResourceTypeID/32,http://www.capecodveterans.org/,http://www.capecodveterans.org/Veteran-Resources,,,Disability Benefits,Partial,http://www.thesimpledollar.com/,Home,Bottom,07-02-2016,06-30-2016,Misc,Thesimpledollar.com,4877,y,TSD Volume,06-30-2016
5950,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://www.gsvbisg.com/resources/,http://www.gsvbisg.com/,,0,0,Social Security Disability Benefits Guide and Calculator,Misc,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Middle,07-04-2016,06-23-2016,Misc,Thesimpledollar.com,4851,y,TSD Volume,06-23-2016
5951,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://epilepsysf.org/national-resources/,http://epilepsysf.org/,,0,0,http://www.thesimpledollar.com/disability-benefits-guide/,Url,http://www.thesimpledollar.com/disability-benefits-guide,Internal,Bottom,07-05-2016,06-30-2016,Org,Thesimpledollar.com,4877,y,TSD Volume,06-30-2016
5952,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://epilepsysf.org/national-resources/,http://epilepsysf.org/,,0,0,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Url,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Bottom,07-05-2016,06-30-2016,Org,Thesimpledollar.com,4877,,TSD Volume,06-30-2016
5953,RMI,Debt Payoff Calculator,TSD_DebtCalculator,TSD_DebtCalculator,http://www.mobilepubliclibrary.org/databases/business.php,http://www.mobilepubliclibrary.org,,0,0,The Simple Dollar: Debt Payoff Calculator,Partial,thesimpledollar.com/debt-payoff-calculator/,Internal,Bottom,07-06-2016,06-10-2016,Org,Thesimpledollar.com,4847,y,TSD Volume,06-10-2016
5954,RMI,Home Financing Guide,TSD_HomeFinancingGuide_PT2,TSD_HomeFinancingGuide_PT2,http://www.travisdutson.com/Web/AR716264/Blog/post/?post_id=143809,http://www.travisdutson.com/,,0,0,http://www.thesimpledollar.com/home-financing-guide/,URL,thesimpledollar.com/home-financing-guide,Internal,Middle,07-06-2016,06-24-2016,Misc,Thesimpledollar.com,4857,y,TSD Topical Authority - Loans,06-24-2016
5955,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://cidso.org/links-and-reading-list,http://cidso.org,,0,0,The Simple Dollar Disability Benefits Guide,Partial,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Middle,07-06-2016,06-30-2016,Org,Thesimpledollar.com,4877,y,TSD Volume,06-30-2016
5956,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://www.advantageseark.org/ssi-benefit-information/,http://www.advantageseark.org,,0,0,Social Security Disabilities Benefits Guide,Misc,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Top,07-06-2016,06-30-2016,Org,Thesimpledollar.com,4877,y,TSD Volume,06-30-2016
5957,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://www.advantageseark.org/ssi-benefit-information/,http://www.advantageseark.org,,0,0,Security Disability Benefit Calculator,Misc,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Top,07-06-2016,06-30-2016,Org,Thesimpledollar.com,4877,,TSD Volume,06-30-2016
5958,RMI,Treadmills,Treadmill_Reviews,Treadmill_Reviews,http://www.indianheadtc.org/links.htm,http://www.indianheadtc.org/,,0,0,Treadmill Reviews,Partial,http://www.reviews.com/treadmills/,Intermal,Right,07-06-2016,03-17-2016,,Reviews.com,4625,y,Vertical Review,03-17-2016
5959,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSDV2,AffordableOnlineColleges_TSDV2,http://collegeplanningsummit.org/recommended-resources/,http://collegeplanningsummit.org,,0,0,The Simple Dollar,Exact,http://www.thesimpledollar.com/affordable-online-colleges/,Intermal,Bottom,07-07-2016,05-12-2016,.org,TheSimpleDollar.com,4739,y,TSD High Value,05-12-2016
5960,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSDV2,AffordableOnlineColleges_TSDV2,http://collegeplanningsummit.org/recommended-resources/,http://collegeplanningsummit.org,,0,0,The Simple Dollar,Exact,http://www.thesimpledollar.com/affordable-online-colleges/#student-budget-calculator,Intermal,Bottom,07-07-2016,05-12-2016,.org,TheSimpleDollar.com,4739,,TSD High Value,05-12-2016
5961,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_A,TSD_DisabiltiesCalc_A,http://www.aphasiahope.org/simpledollar-com/,http://www.aphasiahope.org,,0,5,Here,Misc,thesimpledollar.com/disability-benefits-guide,Intermal,Middle,07-07-2016,06-17-2016,Org,TheSimpleDollar.com,4850,y,TSD Volume,06-16-2016
5962,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_A,TSD_DisabiltiesCalc_A,http://www.aphasiahope.org/simpledollar-com/,http://www.aphasiahope.org,,0,5,Here,Misc,thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Intermal,Middle,07-07-2016,06-17-2016,Org,TheSimpleDollar.com,4850,,TSD Volume,06-16-2016
5963,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://iasf4u.org/resources/,http://iasf4u.org,,0,0,http://www.thesimpledollar.com/disability-benefits-guide/,URL,thesimpledollar.com/disability-benefits-guide,Intermal,Bottom,07-07-2016,06-23-2016,.Org,TheSimpleDollar.com,4851,y,TSD Volume,06-23-2016
5964,RMI,V2 Web Hosting,REV_Webhosting_S39EditTest,REV_Webhosting_S39EditTest,http://bradskiff.com/geeklinks.htm#,http://bradskiff.com/,,0,0,Reviews,Exact,http://reviews.com/,Home,Top,07-07-2016,06-23-2016,MIsc,Reviews.com,4853,y,Vertical Review,06-23-2016
5965,RMI,V2 Web Hosting,REV_Webhosting_S39EditTest,REV_Webhosting_S39EditTest,http://bradskiff.com/geeklinks.htm#,http://bradskiff.com/,,0,0,webhosting reviews,Partial,http://www.reviews.com/web-hosting,Intermal,Top,07-07-2016,06-23-2016,MIsc,Reviews.com,4853,,Vertical Review,06-23-2016
5966,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://www.coloradobluesky.org/helpful-information.html,http://www.coloradobluesky.org,,0,0,THE SIMPLE DOLLAR,Exact,thesimpledollar.com/disability-benefits-guide,Intermal,Bottom,07-07-2016,06-23-2016,.Org,TheSimpleDollar.com,4851,y,TSD Volume,06-23-2016
5967,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://www.npeiv.org/#!resources---support/cwnh,http://www.npeiv.org,,0,0,The Simple Dollar,Exact,thesimpledollar.com,Home page,Bottom,07-07-2016,06-23-2016,Org,TheSimpleDollar.com,4851,,TSD Volume,06-23-2016
5968,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://www.npeiv.org/#!resources---support/cwnh,http://www.npeiv.org,,0,0,Disability Benefits Guide,Misc,thesimpledollar.com/disability-benefits-guide,Internal,Bottom,07-07-2016,06-23-2016,Org,TheSimpleDollar.com,4851,y,TSD Volume,06-23-2016
5969,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://www.npeiv.org/#!resources---support/cwnh,http://www.npeiv.org,,0,0,Disability Benefit Calculator,Misc,thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Bottom,07-07-2016,06-23-2016,Org,TheSimpleDollar.com,4851,,TSD Volume,06-23-2016
5970,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://leanandgreen.com/education/,http://leanandgreen.com,,0,0,Benefits Guidea,Misc,thesimpledollar.com/disability-benefits-guide,Internal,Bottom,07-07-2016,06-23-2016,Misc,TheSimpleDollar.com,4851,y,TSD Volume,06-23-2016
5971,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://leanandgreen.com/education/,http://leanandgreen.com,,0,0,SS Benefit Calculatora,Misc,thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Bottom,07-07-2016,06-23-2016,Misc,TheSimpleDollar.com,4851,,TSD Volume,06-23-2016
5972,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://www.gingerresources.com/consumer-information/,http://www.gingerresources.com,,0,4,The Simple Dollar,Exact,thesimpledollar.com,Home page,Middle,07-07-2016,06-23-2016,Misc,TheSimpleDollar.com,4851,y,TSD Volume,06-23-2016
5973,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://jcv-tow-hitch.com/pages/disability_resources_in_general.htm,http://jcv-tow-hitch.com,,0,0,http://www.thesimpledollar.com/disability-benefits-guide/,URL,thesimpledollar.com/disability-benefits-guide,Internal,Bottom,07-07-2016,06-23-2016,Misc,TheSimpleDollar.com,4851,y,TSD Volume,06-23-2016
5974,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://jcv-tow-hitch.com/pages/disability_resources_in_general.htm,http://jcv-tow-hitch.com,,0,0,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,URL,thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Bottom,07-07-2016,06-23-2016,Misc,TheSimpleDollar.com,4851,,TSD Volume,06-23-2016
5975,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://lcf24d.org/links,http://lcf24d.org,,0,0,2016 Disability Benefit Guide by The Simple Dollar,Partial,thesimpledollar.com/disability-benefits-guide,Internal,Middle,07-07-2016,06-23-2016,Org,TheSimpleDollar.com,4851,y,TSD Volume,06-23-2016
5976,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://www.saudedireta.com.br/links.php,http://www.saudedireta.com.br/,,0,3,The Simple Dollar - Disability Benefits Guide,Partial,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Middle,07-07-2016,06-30-2016,Misc,TheSimpleDollar.com,4877,y,TSD Volume,06-30-2016
5977,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://www.lwsra.org/links.asp,http://lwsra.org/,,0,0,Social Security Disability Benefits Guide,Misc,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Bottom,07-07-2016,06-30-2016,Org,TheSimpleDollar.com,4877,y,TSD Volume,06-30-2016
5978,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://www.lwsra.org/links.asp,http://lwsra.org/,,0,0,Benefit Calculator,Misc,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Bottom,07-07-2016,06-30-2016,Org,TheSimpleDollar.com,4877,,TSD Volume,06-30-2016
5979,RMI,Free Checking Accounts,RMI_CityInternationalStudent_CheckingV2_RH_TSD,RMI_CityInternationalStudent_CheckingV2_RH_TSD,http://ishdc.org/current-residents/local-resources/,http://ishdc.org,,0,0,The Simple Dollar,Exact,thesimpledollar.com/free-checking-account/,Internal,Middle,07-08-2016,06-24-2016,Org,TheSimpleDollar.com,4839,y,TSD High Value,06-24-2016
5980,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSDV2,AffordableOnlineColleges_TSDV2,http://us.metamath.org/other.html#guest,us.metamath.org,http://at.metamath.org/,0,0,Most Affordable Online Colleges for 2016,Partial,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Middle,07-08-2016,05-12-2016,Org,TheSimpleDollar.com,4739,y,TSD High Value,05-12-2016
5981,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://peprimer.com/seniorh.html#SECTION5,http://peprimer.com,,0,0,http://www.thesimpledollar.com/,URL,http://www.thesimpledollar.com/,Home page,Bottom,07-08-2016,,Misc,TheSimpleDollar.com,4877,y,TSD Volume,06-30-2016
5982,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT2,AffordableOnlineColleges_TSD_PT2,http://www.breckinridge.fcps.net/counseling/resources,http://www.breckinridge.fcps.net,,0,0,The Simple Dollar,Exact,thesimpledollar.com/affordable-online-colleges,Internal,Top,07-08-2016,01-12-2016,K12,TheSimpleDollar.com,4473,y,Affordable Review,01-12-2016
5983,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSDV2,AffordableOnlineColleges_TSDV2,http://www.slu.edu/madrid/career-services/further-your-education,http://www.slu.edu,,0,7,Most Affordable Online Colleges for 2015,Misc,thesimpledollar.com/affordable-online-colleges,Internal,Middle,07-08-2016,05-12-2016,EDU,TheSimpleDollar.com,4739,y,TSD High Value,05-12-2016
5984,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT2,AffordableOnlineColleges_TSD_PT2,http://auburnsd.schoolwires.net/Page/1634,http://auburnsd.schoolwires.net,,0,0,http://www.thesimpledollar.com/affordable-online-colleges/,URL,thesimpledollar.com/affordable-online-colleges,Internal,Bottom,07-08-2016,01-12-2016,K12,TheSimpleDollar.com,4473,y,Affordable Review,01-12-2016
5985,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT2,AffordableOnlineColleges_TSD_PT2,http://www.ace.fcps.net/counseling/resources,http://www.ace.fcps.net,,0,0,The Simple Dollar,Exact,thesimpledollar.com/affordable-online-colleges,Internal,Top,07-08-2016,01-12-2016,K12,TheSimpleDollar.com,4473,y,Affordable Review,01-12-2016
5986,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT2,AffordableOnlineColleges_TSD_PT2,http://www.auburn.wednet.edu/Page/1634,http://www.auburn.wednet.edu,,0,5,http://www.thesimpledollar.com/affordable-online-colleges/,URL,thesimpledollar.com/affordable-online-colleges,Internal,Bottom,07-08-2016,01-12-2016,K12,TheSimpleDollar.com,4473,y,Affordable Review,01-12-2016
5987,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,https://www.wtamu.edu/academics/online-mba.aspx,https://www.wtamu.edu,,,,#1 in 2014 and #2 in 2015 for affordability combined with national ranking,Misc,thesimpledollar.com/affordable-online-colleges/mba,Internal,Top,07-08-2016,07-08-2016,Edu,Thesimpledollar.com,4909,y,TSD High Value,07-08-2016
5988,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT2,AffordableOnlineColleges_TSD_PT2,http://www.wsd3.org/domain/324,http://www.wsd3.org,,,,Simple Dollar,Exact,thesimpledollar.com/affordable-online-colleges,Internal,Top,07-08-2016,01-12-2016,Org,Thesimpledollar.com,4473,y,Affordable Review,01-12-2016
5989,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT1,AffordableOnlineColleges_TSD_PT1,http://usd402.com/team/ahs-counselors-corner,http://usd402.com,,,,Most Affordable Online Colleges for 2016,Partial,thesimpledollar.com/affordable-online-colleges,Internal,Left,07-08-2016,01-12-2016,Misc,Thesimpledollar.com,4472,y,Affordable Review,01-12-2016
5990,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,http://www.lcps.org/Page/9423,http://www.lcps.org/,,0,5,Affordable Online Colleges Guide,Partial,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Middle,07-08-2016,07-08-2016,Org,Thesimpledollar.com,4909,y,TSD High Value,07-08-2016
5991,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,http://www.loudoun.k12.va.us/Page/9423,http://www.loudoun.k12.va.us,,0,5,Affordable Online Colleges Guide,Partial,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Middle,07-08-2016,07-08-2016,Org,Thesimpledollar.com,4909,y,TSD High Value,07-08-2016
5992,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,https://www.moctm.org/MathSites.aspx,https://www.moctm.org/,,0,0,guide,misc,http://www.thesimpledollar.com/affordable-online-colleges/masters/#most-affordable-online-masters-degrees-in-education,Internal,Top,07-08-2016,07-08-2016,Org,Thesimpledollar.com,4909,y,TSD High Value,07-08-2016
5993,RMI,Best Online Stock Trading Brokers,TSD_OnlineStockTrading,TSD_OnlineStockTrading,https://budgetandinvest.com/investing-wisely/,https://budgetandinvest.com,,0,0,TheSimpleDollar.com,URL,thesimpledollar.com/best-online-stock-trading-brokers/,Internal,Top,07-08-2016,06-30-2016,Misc,TheSimpleDollar.com,4891,y,TSD High Value,06-30-2016
5994,RMI,Best Online Stock Trading Brokers,TSD_OnlineStockTrading,TSD_OnlineStockTrading,https://budgetandinvest.com/,https://budgetandinvest.com/,,0,0,The Simple Dollar,Exact,thesimpledollar.com/best-online-stock-trading-brokers/,Internal,Middle,07-08-2016,06-30-2016,Misc,TheSimpleDollar.com,4891,,TSD High Value,06-30-2016
5995,RMI,Guide to Student Loan Consolidation,TSD_StudentLoanConsolidation,TSD_StudentLoanConsolidation,http://www.mtsac.edu/instruction/teacherprep/teacherlinks.html,http://www.mtsac.edu,,,,The Simple Dollar,Exact,http://www.thesimpledollar.com/affordable-online-colleges/masters/#most-affordable-online-masters-degrees-in-education,Internal,Middle,07-08-2016,06-10-2016,edu,Thesimpledollar.com,4846,,TSD Topical Authority - Loans,06-10-2016
5996,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,http://www.mynoblelife.org/services/family-supports-resources/resources/,http://www.mynoblelife.org/,,0,0,Guide to Online Colleges,MIsc,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Middle,07-08-2016,07-08-2016,org,Thesimpledollar.com,4909,y,TSD High Value,07-08-2016
5997,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,http://www.springfieldspartans.org/Page/2128,http://www.springfieldspartans.org,,,,http://www.thesimpledollar.com,URL,thesimpledollar.com,Internal,Bottom,07-08-2016,07-08-2016,Org,Thesimpledollar.com,4909,,TSD High Value,07-08-2016
5998,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,http://www.springfieldspartans.org/Page/2128,http://www.springfieldspartans.org,,,,http://www.thesimpledollar.com/student-loan-consolidation-guide/,URL,thesimpledollar.com/student-loan-consolidation-guide,Internal,Bottom,07-08-2016,07-08-2016,Org,Thesimpledollar.com,4909,y,TSD High Value,07-08-2016
5999,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,http://www.springfieldspartans.org/Page/2128,http://www.springfieldspartans.org,,,,http://www.thesimpledollar.com/student-loan-consolidation-guide/#the-rising-cost-of-college-and-student-debt,URL,thesimpledollar.com/student-loan-consolidation-guide/#the-rising-cost-of-college-and-student-debt,Internal,Bottom,07-08-2016,07-08-2016,Org,Thesimpledollar.com,4909,,TSD High Value,07-08-2016
6000,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,http://www.springfieldspartans.org/Page/2128,http://www.springfieldspartans.org,,,,http://www.thesimpledollar.com/student-loan-consolidation-guide/#six-strategies-for-paying-off-student-loans-faster,URL,thesimpledollar.com/student-loan-consolidation-guide/#six-strategies-for-paying-off-student-loans-faster,Internal,Bottom,07-08-2016,07-08-2016,Org,Thesimpledollar.com,4909,,TSD High Value,07-08-2016
6001,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,http://www.springfieldspartans.org/Page/2128,http://www.springfieldspartans.org,,,,http://www.thesimpledollar.com/student-loan-consolidation-guide/#howdo-i-consolidate-student-loans-what-are-the-pros-and-cons,URL,thesimpledollar.com/student-loan-consolidation-guide/#howdo-i-consolidate-student-loans-what-are-the-pros-and-cons,Internal,Bottom,07-08-2016,07-08-2016,Org,Thesimpledollar.com,4909,,TSD High Value,07-08-2016
6002,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,http://www.springfieldspartans.org/Page/2128,http://www.springfieldspartans.org,,,,http://www.thesimpledollar.com/student-loan-consolidation-guide/#does-student-loan-consolidation-save-money,URL,thesimpledollar.com/student-loan-consolidation-guide/#does-student-loan-consolidation-save-money,Internal,Bottom,07-08-2016,07-08-2016,Org,Thesimpledollar.com,4909,,TSD High Value,07-08-2016
6003,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,http://www.springfieldspartans.org/Page/2128,http://www.springfieldspartans.org,,,,http://www.thesimpledollar.com/best-student-credit-cards/#student-budget-calculator,URL,thesimpledollar.com/best-student-credit-cards/#student-budget-calculator,Internal,Bottom,07-08-2016,07-08-2016,Org,Thesimpledollar.com,4909,,TSD High Value,07-08-2016
6004,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,http://www.springfieldspartans.org/Page/2128,http://www.springfieldspartans.org,,,,http://www.thesimpledollar.com/best-student-credit-cards/#how-students-get-into-credit-card-trouble,URL,thesimpledollar.com/best-student-credit-cards/#how-students-get-into-credit-card-trouble,Internal,Bottom,07-08-2016,07-08-2016,Org,Thesimpledollar.com,4909,,TSD High Value,07-08-2016
6005,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSDV2,AffordableOnlineColleges_TSDV2,http://www.genesee.edu/offices/transfer/where-can-i-transfer/,http://www.genesee.edu,,0,0,The Simple Dollar,exact,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Middle,07-08-2016,05-12-2016,edu,Thesimpledollar.com,4739,,TSD High Value,05-12-2016
6006,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT2,AffordableOnlineColleges_TSD_PT2,http://www.fairborn.k12.oh.us/SpecialProgramsOpportunities.aspx,http://www.fairborn.k12.oh.us,,,,http://www.thesimpledollar.com/affordable-online-colleges/,URL,thesimpledollar.com/affordable-online-colleges,Internal,Top,07-08-2016,01-12-2016,K12,Thesimpledollar.com,4473,y,Affordable Review,01-12-2016
